image_id,width_cm,height_cm,size_cm2,aspect_ratio,medium,style,artist_experience_years,artist_previous_sales,artist_reputation_score,country,is_original,edition_size,condition,year_created,time_taken_hours,ai_quality_score,ai_authenticity_score,image_brightness_score,image_contrast_score,composition_score,color_harmony_score,subject_complexity_score,market_demand_index,price_usd
ART_04290,115,80,9200,1.44,mixed_media,abstract,21,269,4.92,USA,0,53,excellent,2014,146,0.88,0.76,0.70,0.59,0.59,0.89,0.45,0.82,3353.43
ART_04291,59,110,6490,0.54,digital,portrait,11,73,4.93,India,1,1,new,2009,98,0.99,0.71,0.73,0.82,0.99,0.75,0.33,0.48,2317.92
ART_04292,148,126,18648,1.17,digital,impressionism,10,23,4.10,Italy,1,1,excellent,2001,238,0.99,0.57,0.59,0.78,0.73,0.82,0.93,0.83,5361.02
ART_04293,59,137,8083,0.43,mixed_media,abstract,21,327,5.86,UAE,1,1,fair,2019,22,0.96,0.84,0.44,0.36,0.65,0.82,0.48,0.43,3243.12
ART_04294,124,124,15376,1.00,pastel,realism,7,89,4.18,Pakistan,1,1,fair,2010,231,0.85,0.60,0.75,0.50,0.71,0.49,0.52,0.72,2512.11
ART_04295,96,121,11616,0.79,acrylic,portrait,22,15,3.77,Canada,1,1,good,1992,244,0.89,0.93,0.64,0.49,0.60,0.83,0.40,0.64,3827.82
ART_04296,61,54,3294,1.13,mixed_media,surrealism,3,84,4.86,Japan,0,24,fair,2024,128,0.89,0.52,0.56,0.69,0.94,0.87,0.69,0.75,1082.55
ART_04297,144,23,3312,6.26,oil,conceptual,20,316,5.22,Turkey,0,53,excellent,1999,165,0.99,0.63,0.66,0.94,0.63,0.70,0.75,0.86,1999.68
ART_04298,115,89,10235,1.29,charcoal,surrealism,12,60,4.55,Germany,1,1,excellent,1990,219,0.93,0.75,0.73,0.39,0.66,0.73,0.55,0.68,3091.89
ART_04299,145,139,20155,1.04,watercolor,portrait,7,46,4.85,Bangladesh,0,26,excellent,2001,166,0.85,0.72,0.48,0.76,0.91,0.99,0.33,0.87,4506.69
ART_04300,98,75,7350,1.31,watercolor,minimalism,15,6,3.33,Italy,1,1,good,2007,215,0.99,0.78,0.56,0.51,0.78,0.87,0.32,0.99,2438.23
ART_04301,121,106,12826,1.14,acrylic,landscape,13,60,4.37,Germany,1,1,good,2010,92,0.79,0.64,0.42,0.45,0.95,0.56,0.51,0.58,2752.41
ART_04302,144,145,20880,0.99,charcoal,landscape,1,6,4.93,UAE,1,1,excellent,2021,57,0.98,0.84,0.54,0.86,0.86,0.56,0.42,0.57,2437.69
ART_04303,152,137,20824,1.11,acrylic,expressionism,23,278,3.57,Turkey,1,1,good,2026,237,0.95,0.60,0.57,0.50,0.87,0.79,0.95,0.58,5974.03
ART_04304,135,42,5670,3.21,mixed_media,portrait,16,197,5.34,Germany,1,1,fair,2008,159,0.89,0.62,0.62,0.75,0.98,0.65,0.92,0.96,3037.45
ART_04305,68,77,5236,0.88,gouache,minimalism,9,293,4.42,Bangladesh,1,1,fair,1998,170,0.99,0.73,0.57,0.59,0.85,0.77,0.42,0.59,1894.63
ART_04306,44,33,1452,1.33,charcoal,realism,7,27,3.50,Canada,1,1,excellent,1994,11,0.87,0.84,0.67,0.42,0.60,0.51,0.39,0.59,460.34
ART_04307,120,141,16920,0.85,ink,realism,10,16,5.02,USA,0,27,fair,2020,99,0.99,0.79,0.71,0.85,0.87,0.65,0.51,0.79,2443.66
ART_04308,21,87,1827,0.24,gouache,abstract,10,371,4.47,Pakistan,0,28,excellent,2025,22,0.89,0.68,0.76,0.76,0.99,0.55,0.62,0.92,1075.66
ART_04309,77,97,7469,0.79,ink,conceptual,21,252,4.04,Bangladesh,1,1,excellent,1998,96,0.99,0.66,0.53,0.39,0.87,0.90,0.96,0.69,2696.73
ART_04310,48,41,1968,1.17,oil,surrealism,18,5,4.55,India,1,1,excellent,1997,24,0.95,0.59,0.62,0.69,0.74,0.71,0.83,0.86,2178.86
ART_04311,55,123,6765,0.45,gouache,landscape,11,403,4.36,Canada,1,1,good,2013,110,0.99,0.71,0.76,0.88,0.68,0.78,0.35,0.56,2441.41
ART_04312,109,77,8393,1.42,charcoal,conceptual,18,15,4.95,Bangladesh,0,84,fair,1997,111,0.99,0.55,0.41,0.43,0.70,0.72,0.51,0.95,1151.01
ART_04313,30,50,1500,0.60,watercolor,surrealism,7,252,3.90,USA,1,1,excellent,1992,25,0.99,0.92,0.77,0.47,0.71,0.69,0.41,0.52,946.18
ART_04314,72,154,11088,0.47,ink,conceptual,4,50,4.79,France,1,1,new,2006,134,0.70,0.85,0.76,0.37,0.94,0.73,0.31,0.81,2258.43
ART_04315,26,143,3718,0.18,charcoal,landscape,1,13,3.10,Germany,1,1,excellent,1997,31,0.97,0.68,0.37,0.84,0.98,0.83,0.54,0.96,1207.13
ART_04316,60,86,5160,0.70,ink,expressionism,15,4,2.89,Japan,1,1,fair,2003,167,0.83,0.89,0.36,0.61,0.87,0.87,0.92,0.44,922.16
ART_04317,157,49,7693,3.20,mixed_media,abstract,0,145,4.40,Bangladesh,1,1,good,2021,129,0.96,0.93,0.54,0.73,0.91,0.76,0.46,0.75,2941.33
ART_04318,62,75,4650,0.83,watercolor,abstract,11,15,4.84,Germany,1,1,new,2006,131,0.68,0.71,0.62,0.59,0.96,0.94,0.87,0.58,2069.13
ART_04319,140,149,20860,0.94,mixed_media,portrait,7,257,4.09,Pakistan,1,1,excellent,2021,100,0.82,0.95,0.48,0.53,0.76,0.51,0.72,0.43,4208.35
ART_04320,136,24,3264,5.67,digital,minimalism,13,148,5.28,Canada,1,1,excellent,2006,182,0.99,0.60,0.31,0.88,0.68,0.74,0.46,0.56,1384.59
ART_04321,72,121,8712,0.60,watercolor,expressionism,11,83,4.11,UK,0,25,excellent,2008,100,0.99,0.72,0.53,0.49,0.99,0.96,0.47,0.93,2355.35
ART_04322,57,156,8892,0.37,gouache,conceptual,7,310,3.99,Japan,1,1,good,1996,102,0.81,0.77,0.50,0.40,0.91,0.49,0.51,0.68,2556.39
ART_04323,27,59,1593,0.46,charcoal,landscape,4,118,4.15,France,0,71,new,2003,246,0.76,0.74,0.84,0.60,0.99,0.63,0.31,0.77,440.65
ART_04324,112,156,17472,0.72,digital,realism,4,30,3.99,Germany,1,1,good,2000,156,0.82,0.79,0.68,0.40,0.90,0.91,0.45,0.52,3148.41
ART_04325,95,49,4655,1.94,ink,expressionism,18,19,4.46,Turkey,1,1,excellent,1991,245,0.78,0.83,0.32,0.58,0.86,0.74,0.84,0.44,1525.80
ART_04326,103,118,12154,0.87,pastel,impressionism,3,374,4.39,Japan,1,1,new,2006,17,0.99,0.76,0.29,0.56,0.77,0.64,0.81,0.71,4361.19
ART_04327,126,140,17640,0.90,gouache,surrealism,12,92,4.96,Canada,0,16,new,2009,144,0.99,0.87,0.64,0.85,0.80,0.93,0.83,0.97,5391.50
ART_04328,101,94,9494,1.07,digital,abstract,1,13,3.75,Bangladesh,1,1,fair,2005,117,0.79,0.58,0.78,0.80,0.93,0.63,0.96,0.64,1595.57
ART_04329,159,135,21465,1.18,pastel,landscape,14,242,3.67,Germany,1,1,excellent,1990,181,0.99,0.84,0.73,0.91,0.68,0.72,0.38,0.84,6319.23
ART_04330,150,44,6600,3.41,watercolor,pop_art,0,224,4.83,UAE,1,1,excellent,2024,61,0.88,0.72,0.85,0.75,0.88,0.70,0.49,0.93,2601.41
ART_04331,113,124,14012,0.91,charcoal,pop_art,9,164,4.88,Canada,0,42,fair,1996,40,0.99,0.64,0.33,0.42,0.64,0.98,0.89,0.81,2501.43
ART_04332,131,132,17292,0.99,mixed_media,conceptual,11,389,4.79,Germany,1,1,good,2004,35,0.99,0.61,0.85,0.90,0.96,0.85,0.68,0.59,7051.43
ART_04333,35,80,2800,0.44,watercolor,pop_art,13,36,5.31,Canada,1,1,good,2011,147,0.90,0.76,0.55,0.47,0.95,0.81,0.76,0.48,1200.10
ART_04334,38,157,5966,0.24,pastel,impressionism,17,75,4.66,India,1,1,new,1991,141,0.99,0.64,0.72,0.36,0.82,0.76,0.48,0.97,3651.69
ART_04335,114,33,3762,3.45,digital,minimalism,19,46,3.26,Pakistan,1,1,fair,2001,85,0.99,0.93,0.55,0.37,0.83,0.59,0.52,0.45,934.26
ART_04336,49,150,7350,0.33,acrylic,conceptual,16,285,4.54,France,1,1,fair,2025,126,0.99,0.70,0.39,0.89,0.99,0.94,0.77,0.52,2797.90
ART_04337,142,132,18744,1.08,mixed_media,realism,20,7,4.77,UAE,0,8,fair,2007,70,0.71,0.59,0.67,0.58,0.99,0.50,0.56,0.46,2596.78
ART_04338,36,106,3816,0.34,ink,landscape,5,48,4.14,Canada,1,1,fair,2003,121,0.73,0.61,0.60,0.44,0.76,0.61,0.37,0.73,694.66
ART_04339,152,128,19456,1.19,acrylic,abstract,7,273,3.71,Canada,1,1,new,2010,79,0.99,0.58,0.77,0.31,0.85,0.75,0.78,0.97,6146.91
ART_04340,151,150,22650,1.01,pastel,conceptual,24,141,5.64,France,1,1,excellent,1991,73,0.99,0.72,0.81,0.76,0.99,0.51,0.86,0.79,6905.21
ART_04341,87,103,8961,0.84,gouache,landscape,5,405,4.48,France,1,1,new,2012,233,0.99,0.78,0.57,0.43,0.88,0.93,0.65,0.73,3351.61
ART_04342,76,121,9196,0.63,charcoal,surrealism,17,246,3.94,Pakistan,1,1,fair,2013,118,0.99,0.80,0.76,0.40,0.63,0.81,0.66,0.66,2385.70
ART_04343,124,116,14384,1.07,digital,minimalism,17,128,4.97,USA,0,65,good,2008,166,0.99,0.70,0.54,0.81,0.87,0.70,0.61,0.84,2351.69
ART_04344,59,156,9204,0.38,acrylic,realism,13,124,4.25,Canada,0,57,good,2004,74,0.98,0.56,0.74,0.79,0.74,0.83,0.52,0.65,2201.20
ART_04345,51,46,2346,1.11,pastel,expressionism,14,70,5.13,Pakistan,1,1,good,2025,106,0.99,0.74,0.37,0.84,0.71,0.85,0.46,0.79,1060.15
ART_04346,122,54,6588,2.26,pastel,pop_art,2,62,3.20,UAE,1,1,new,2005,167,0.87,0.75,0.89,0.38,0.91,0.90,0.33,0.63,1347.83
ART_04347,30,109,3270,0.28,pastel,minimalism,4,27,4.09,India,0,64,excellent,2012,49,0.72,0.61,0.60,0.52,0.62,0.89,0.83,0.58,428.66
ART_04348,99,98,9702,1.01,acrylic,pop_art,23,52,4.37,France,1,1,new,2008,133,0.99,0.76,0.65,0.52,0.82,0.86,0.81,0.93,5240.61
ART_04349,58,27,1566,2.15,pastel,abstract,12,244,5.24,Pakistan,1,1,excellent,2013,162,0.99,0.85,0.54,0.54,0.76,0.82,0.89,0.86,1712.34
ART_04350,112,28,3136,4.00,watercolor,impressionism,18,3,3.19,Pakistan,0,38,fair,2004,63,0.99,0.71,0.40,0.77,0.70,0.55,0.61,0.42,584.16
ART_04351,83,59,4897,1.41,gouache,landscape,19,1,4.42,Japan,0,73,fair,1997,234,0.64,0.67,0.37,0.66,0.65,0.62,0.69,0.45,667.46
ART_04352,47,90,4230,0.52,digital,abstract,11,9,4.94,USA,1,1,excellent,1998,163,0.81,0.61,0.83,0.32,0.73,0.94,0.49,0.97,2282.34
ART_04353,87,148,12876,0.59,oil,portrait,15,43,4.35,Japan,1,1,excellent,1996,157,0.99,0.67,0.44,0.91,0.80,0.77,0.95,0.47,5280.91
ART_04354,95,48,4560,1.98,acrylic,landscape,7,5,4.35,India,0,40,good,2016,187,0.91,0.53,0.43,0.57,0.85,0.68,0.89,0.72,1377.80
ART_04355,87,146,12702,0.60,charcoal,realism,20,264,4.77,UK,0,72,fair,2019,144,0.86,0.76,0.76,0.30,0.82,0.95,0.79,0.97,2498.58
ART_04356,157,138,21666,1.14,pastel,landscape,5,348,5.31,UK,1,1,excellent,1994,95,0.94,0.64,0.45,0.69,0.67,0.70,0.77,0.55,6095.78
ART_04357,51,110,5610,0.46,gouache,pop_art,23,83,4.25,Germany,1,1,new,2025,129,0.99,0.84,0.41,0.78,0.73,0.53,0.67,0.72,2259.40
ART_04358,117,54,6318,2.17,pastel,minimalism,10,134,4.45,UAE,1,1,good,2018,74,0.99,0.71,0.85,0.31,0.58,0.86,0.39,0.68,1588.40
ART_04359,60,145,8700,0.41,ink,landscape,21,306,5.99,Canada,1,1,new,2017,225,0.99,0.66,0.74,0.73,0.94,0.85,0.67,0.57,4038.00
ART_04360,127,125,15875,1.02,watercolor,pop_art,13,285,4.22,Canada,1,1,good,2006,92,0.99,0.80,0.38,0.85,0.59,0.89,0.85,0.51,4180.59
ART_04361,38,81,3078,0.47,gouache,landscape,16,407,3.55,USA,1,1,good,2013,159,0.93,0.62,0.42,0.46,0.58,0.85,0.41,0.76,1334.85
ART_04362,53,90,4770,0.59,charcoal,landscape,24,290,3.90,USA,1,1,good,1992,135,0.99,0.58,0.51,0.31,0.60,0.54,0.96,0.77,1858.64
ART_04363,34,55,1870,0.62,watercolor,expressionism,9,12,3.46,Japan,1,1,fair,2002,11,0.65,0.71,0.35,0.79,0.87,0.74,0.89,0.55,482.41
ART_04364,149,129,19221,1.16,watercolor,portrait,25,286,4.53,USA,0,49,new,2010,78,0.99,0.50,0.55,0.53,0.57,0.99,0.93,0.86,4620.78
ART_04365,78,67,5226,1.16,pastel,abstract,9,24,4.22,UK,1,1,new,2006,95,0.84,0.60,0.52,0.62,0.95,0.77,0.69,0.75,1847.28
ART_04366,66,106,6996,0.62,acrylic,impressionism,20,392,3.58,Pakistan,0,26,fair,2017,145,0.88,0.70,0.43,0.45,0.66,0.81,0.65,0.58,1849.00
ART_04367,142,101,14342,1.41,watercolor,realism,0,19,3.63,Turkey,1,1,excellent,1997,51,0.92,0.96,0.68,0.38,0.99,0.58,0.66,0.87,3704.77
ART_04368,27,131,3537,0.21,digital,impressionism,9,85,4.53,Japan,0,14,fair,1995,237,0.85,0.54,0.55,0.40,0.55,0.97,0.82,0.83,1048.94
ART_04369,48,64,3072,0.75,charcoal,minimalism,3,83,3.62,Bangladesh,1,1,fair,2007,94,0.81,0.85,0.81,0.48,0.72,0.68,0.63,0.78,657.07
ART_04370,133,61,8113,2.18,pastel,expressionism,0,147,3.51,France,1,1,new,2016,62,0.99,0.68,0.47,0.37,0.70,0.62,0.87,0.41,1684.98
ART_04371,82,24,1968,3.42,watercolor,landscape,24,66,4.89,Germany,1,1,excellent,2025,212,0.99,0.87,0.67,0.90,0.89,0.74,0.48,0.76,1455.21
ART_04372,89,92,8188,0.97,watercolor,impressionism,21,15,4.81,UAE,1,1,good,2001,162,0.88,0.87,0.82,0.78,0.64,0.69,0.34,0.75,3092.24
ART_04373,150,116,17400,1.29,pastel,realism,1,0,4.32,Turkey,1,1,good,2014,37,0.70,0.74,0.82,0.83,0.90,0.79,0.62,0.81,2853.58
ART_04374,84,42,3528,2.00,oil,surrealism,25,403,4.20,Germany,1,1,new,2023,110,0.99,0.89,0.32,0.35,0.70,0.50,0.76,0.53,2751.28
ART_04375,124,121,15004,1.02,oil,impressionism,6,272,4.79,Pakistan,1,1,fair,2011,9,0.91,0.63,0.47,0.66,0.99,0.76,0.86,0.54,4885.82
ART_04376,30,60,1800,0.50,gouache,portrait,17,74,5.30,Turkey,1,1,new,2009,56,0.97,0.94,0.52,0.89,0.57,0.72,0.52,0.96,1173.74
ART_04377,51,144,7344,0.35,gouache,realism,24,418,4.60,USA,1,1,excellent,2010,87,0.99,0.91,0.66,0.46,0.77,0.96,0.65,0.45,2967.86
ART_04378,22,106,2332,0.21,gouache,expressionism,12,48,4.88,Italy,1,1,new,2023,68,0.99,0.87,0.40,0.31,0.72,0.75,0.34,0.54,907.87
ART_04379,59,98,5782,0.60,gouache,portrait,6,347,5.30,UAE,1,1,excellent,1998,85,0.99,0.86,0.69,0.68,0.97,0.73,0.86,0.75,3804.19
ART_04380,143,110,15730,1.30,ink,minimalism,16,0,4.75,UAE,1,1,excellent,2017,134,0.96,0.76,0.28,0.69,0.59,0.70,0.59,0.53,2563.61
ART_04381,22,155,3410,0.14,acrylic,conceptual,6,158,4.41,Turkey,1,1,good,2011,235,0.75,0.72,0.89,0.84,0.76,0.88,0.41,0.98,2107.51
ART_04382,67,156,10452,0.43,acrylic,landscape,1,298,5.19,Germany,1,1,fair,1997,38,0.96,0.57,0.43,0.59,0.74,0.79,0.43,0.44,2196.08
ART_04383,96,46,4416,2.09,mixed_media,abstract,5,259,5.17,India,1,1,fair,2019,39,0.99,0.76,0.30,0.43,0.60,0.75,0.43,0.69,2027.79
ART_04384,44,154,6776,0.29,ink,abstract,22,28,3.92,Canada,0,21,fair,2000,239,0.86,0.48,0.63,0.77,0.87,0.78,0.80,0.86,1360.41
ART_04385,67,100,6700,0.67,acrylic,landscape,9,257,4.64,UAE,1,1,excellent,2022,135,0.85,0.88,0.55,0.39,0.89,0.57,0.25,0.54,2223.97
ART_04386,159,52,8268,3.06,gouache,landscape,24,22,3.08,Turkey,0,52,new,2016,134,0.99,0.50,0.88,0.40,0.80,0.69,0.31,0.78,1257.42
ART_04387,32,130,4160,0.25,charcoal,abstract,18,378,4.59,Canada,1,1,good,2007,80,0.88,0.87,0.63,0.72,0.66,0.99,0.90,0.68,1944.40
ART_04388,20,74,1480,0.27,watercolor,abstract,0,202,4.34,USA,0,21,fair,2017,17,0.99,0.61,0.68,0.65,0.87,0.71,0.65,0.73,463.32
ART_04389,107,89,9523,1.20,digital,expressionism,8,36,2.79,France,1,1,fair,1999,128,0.99,0.80,0.49,0.82,0.85,0.78,0.31,0.45,1262.73
ART_04390,121,61,7381,1.98,pastel,minimalism,3,318,4.42,Germany,0,53,good,2000,157,0.96,0.76,0.71,0.59,0.85,0.72,0.36,0.94,2090.47
ART_04391,65,26,1690,2.50,charcoal,minimalism,25,60,4.28,UAE,1,1,fair,1996,62,0.99,0.77,0.43,0.76,0.86,0.99,0.35,0.48,719.70
ART_04392,60,148,8880,0.41,gouache,impressionism,25,56,5.10,Canada,1,1,good,2007,218,0.99,0.67,0.36,0.44,0.67,0.97,0.71,0.51,3296.85
ART_04393,49,94,4606,0.52,digital,expressionism,14,142,3.37,UK,1,1,fair,1996,128,0.99,0.95,0.80,0.63,0.83,0.99,0.81,0.46,1392.64
ART_04394,54,122,6588,0.44,digital,pop_art,1,15,4.05,Turkey,1,1,new,1991,25,0.92,0.84,0.64,0.37,0.96,0.67,0.94,0.66,2146.25
ART_04395,54,23,1242,2.35,charcoal,impressionism,5,262,4.80,Pakistan,1,1,good,2005,37,0.98,0.66,0.72,0.70,0.75,0.95,0.63,0.89,854.87
ART_04396,86,72,6192,1.19,gouache,pop_art,13,30,5.00,India,1,1,excellent,2012,207,0.99,0.86,0.68,0.32,0.60,0.82,0.59,0.94,2435.93
ART_04397,31,77,2387,0.40,oil,pop_art,7,19,3.21,USA,1,1,excellent,1999,242,0.72,0.80,0.43,0.94,0.99,0.49,0.67,0.97,1684.53
ART_04398,121,84,10164,1.44,mixed_media,portrait,22,2,4.63,UAE,1,1,fair,2022,41,0.79,0.79,0.40,0.72,0.91,0.71,0.58,0.55,2411.24
ART_04399,154,143,22022,1.08,oil,abstract,20,315,5.33,Canada,1,1,new,2022,206,0.94,0.87,0.51,0.32,0.91,0.56,0.65,0.84,11512.70
ART_04400,69,74,5106,0.93,gouache,impressionism,5,378,3.70,Bangladesh,1,1,excellent,2001,198,0.99,0.82,0.38,0.87,0.85,0.95,0.46,0.42,1899.53
ART_04401,156,53,8268,2.94,pastel,expressionism,17,20,3.18,USA,1,1,new,2016,247,0.74,0.61,0.85,0.50,0.78,0.69,0.44,0.65,1602.87
ART_04402,25,60,1500,0.42,ink,realism,8,126,3.78,India,0,63,new,1993,204,0.99,0.68,0.75,0.88,0.73,0.87,0.86,0.92,720.80
ART_04403,32,100,3200,0.32,gouache,expressionism,0,217,4.28,India,1,1,good,1999,26,0.92,0.64,0.81,0.44,0.61,0.88,0.67,0.53,1135.78
ART_04404,141,134,18894,1.05,charcoal,landscape,4,0,3.70,UAE,1,1,new,1993,91,0.60,0.70,0.45,0.67,0.81,0.96,0.70,0.54,2104.78
ART_04405,70,113,7910,0.62,oil,expressionism,10,288,4.92,USA,1,1,fair,2000,52,0.99,0.80,0.43,0.86,0.75,0.95,0.94,0.49,3996.82
ART_04406,148,48,7104,3.08,pastel,minimalism,2,6,4.10,Bangladesh,0,44,fair,1999,72,0.96,0.85,0.62,0.87,0.88,0.96,0.76,0.76,956.92
ART_04407,146,90,13140,1.62,watercolor,portrait,10,31,3.03,Canada,1,1,excellent,2000,88,0.98,0.80,0.80,0.79,0.91,0.54,0.95,0.97,3389.81
ART_04408,78,137,10686,0.57,pastel,realism,22,36,4.24,Bangladesh,1,1,excellent,1998,116,0.99,0.62,0.86,0.43,0.82,0.80,0.69,0.87,4436.19
ART_04409,156,59,9204,2.64,pastel,abstract,3,28,3.82,Japan,0,64,new,1991,224,0.78,0.87,0.29,0.42,0.67,0.85,0.56,0.92,1740.95
ART_04410,103,109,11227,0.94,mixed_media,expressionism,19,1,3.90,Japan,1,1,fair,2007,217,0.71,0.77,0.61,0.68,0.72,0.80,0.43,0.75,2892.32
ART_04411,121,24,2904,5.04,acrylic,minimalism,2,205,3.19,USA,1,1,good,2015,204,0.88,0.57,0.77,0.38,0.70,0.53,0.65,0.88,1054.21
ART_04412,151,147,22197,1.03,mixed_media,surrealism,6,40,3.09,Turkey,1,1,excellent,2003,243,0.99,0.72,0.43,0.40,0.99,0.98,0.38,0.85,7453.15
ART_04413,141,99,13959,1.42,watercolor,surrealism,14,67,4.72,India,1,1,new,2019,47,0.76,0.68,0.32,0.93,0.82,0.63,0.72,0.65,3841.29
ART_04414,129,23,2967,5.61,mixed_media,minimalism,17,78,4.36,India,0,48,excellent,2013,188,0.99,0.48,0.33,0.74,0.82,0.97,0.53,0.82,1237.45
ART_04415,101,64,6464,1.58,acrylic,pop_art,19,0,5.42,USA,1,1,new,2018,164,0.66,0.88,0.82,0.79,0.98,0.50,0.54,0.54,2742.02
ART_04416,43,146,6278,0.29,charcoal,minimalism,2,139,5.00,Germany,1,1,new,2019,18,0.86,0.58,0.75,0.91,0.80,0.81,0.66,0.57,1601.72
ART_04417,156,29,4524,5.38,watercolor,landscape,21,135,4.19,UAE,1,1,fair,2013,90,0.86,0.64,0.58,0.64,0.94,0.53,0.56,0.51,1084.28
ART_04418,68,97,6596,0.70,gouache,abstract,16,116,4.37,Turkey,0,8,new,2016,60,0.97,0.81,0.31,0.62,0.76,0.74,0.51,0.46,1881.67
ART_04419,58,29,1682,2.00,acrylic,pop_art,17,357,4.75,Japan,0,73,good,2009,46,0.97,0.70,0.66,0.86,0.75,0.83,0.84,0.65,873.37
ART_04420,117,52,6084,2.25,pastel,surrealism,0,228,5.26,Pakistan,1,1,excellent,2021,62,0.76,0.67,0.33,0.94,0.89,0.77,0.90,0.77,2435.61
ART_04421,133,96,12768,1.39,gouache,impressionism,14,23,4.84,Canada,1,1,fair,2009,94,0.99,0.73,0.67,0.46,0.58,0.52,0.34,0.45,2069.12
ART_04422,60,159,9540,0.38,acrylic,minimalism,1,18,4.01,Canada,1,1,excellent,1990,24,0.90,0.72,0.86,0.71,0.96,0.72,0.92,0.81,2952.10
ART_04423,128,33,4224,3.88,watercolor,impressionism,15,8,3.34,USA,1,1,good,2001,118,0.82,0.61,0.29,0.46,0.60,0.74,0.45,0.71,1424.50
ART_04424,147,53,7791,2.77,gouache,realism,4,50,4.83,India,1,1,new,2000,114,0.99,0.94,0.42,0.85,0.58,0.90,0.95,0.57,2651.94
ART_04425,97,23,2231,4.22,digital,abstract,0,47,4.12,Japan,1,1,new,2018,187,0.88,0.73,0.37,0.72,0.82,0.63,0.47,0.92,992.38
ART_04426,122,99,12078,1.23,gouache,landscape,3,72,3.54,Pakistan,1,1,new,2017,152,0.84,0.84,0.73,0.65,0.84,0.87,0.40,0.54,1874.35
ART_04427,85,55,4675,1.55,charcoal,minimalism,4,67,2.77,Japan,1,1,fair,2001,66,0.68,0.93,0.82,0.87,0.76,0.73,0.48,0.97,1062.99
ART_04428,122,133,16226,0.92,gouache,pop_art,7,86,4.35,France,1,1,new,2021,226,0.72,0.60,0.69,0.90,0.64,0.92,0.37,0.66,2336.24
ART_04429,72,135,9720,0.53,ink,abstract,8,58,4.91,UK,1,1,good,2014,203,0.88,0.58,0.45,0.48,0.74,0.68,0.82,0.96,3145.77
ART_04430,38,93,3534,0.41,gouache,realism,7,50,4.11,USA,1,1,new,1993,113,0.99,0.93,0.45,0.58,0.83,0.63,0.72,0.99,2132.30
ART_04431,48,121,5808,0.40,oil,pop_art,18,120,5.49,Turkey,1,1,excellent,1996,14,0.99,0.88,0.82,0.60,0.78,0.67,0.80,0.67,4417.14
ART_04432,47,114,5358,0.41,charcoal,realism,8,362,4.81,Turkey,0,60,excellent,2014,216,0.99,0.87,0.48,0.73,0.73,0.75,0.30,0.94,1931.23
ART_04433,48,63,3024,0.76,watercolor,surrealism,3,106,4.96,UK,1,1,fair,2017,169,0.69,0.66,0.38,0.63,0.52,0.58,0.91,0.46,841.38
ART_04434,109,47,5123,2.32,acrylic,impressionism,7,114,5.14,UAE,0,43,excellent,2004,81,0.99,0.78,0.82,0.60,0.67,0.82,0.65,0.83,1828.03
ART_04435,122,45,5490,2.71,charcoal,realism,8,231,5.14,Bangladesh,1,1,good,2011,116,0.99,0.91,0.89,0.72,0.92,0.61,0.58,0.64,2492.73
ART_04436,78,26,2028,3.00,pastel,abstract,1,136,4.44,USA,1,1,good,2005,164,0.99,0.80,0.90,0.33,0.58,0.97,0.50,0.88,1185.39
ART_04437,128,133,17024,0.96,oil,minimalism,16,104,5.53,Japan,1,1,new,1994,137,0.84,0.70,0.88,0.80,0.91,0.95,0.72,0.53,7509.52
ART_04438,66,71,4686,0.93,ink,expressionism,11,360,5.67,India,1,1,excellent,2003,238,0.99,0.95,0.82,0.48,0.69,0.65,0.45,0.88,3026.33
ART_04439,30,57,1710,0.53,charcoal,pop_art,9,63,3.82,Germany,1,1,fair,1994,47,0.99,0.75,0.78,0.52,0.68,0.83,0.66,0.48,535.48
ART_04440,126,151,19026,0.83,charcoal,pop_art,12,229,3.90,Bangladesh,0,61,fair,2007,134,0.99,0.50,0.40,0.68,0.96,0.61,0.42,0.93,2280.63
ART_04441,153,28,4284,5.46,oil,abstract,7,70,4.88,Turkey,1,1,fair,2010,190,0.79,0.78,0.31,0.75,0.79,0.54,0.76,0.76,2035.77
ART_04442,63,77,4851,0.82,oil,landscape,16,144,3.81,USA,1,1,fair,2015,78,0.99,0.57,0.30,0.72,0.63,0.97,0.57,0.54,1720.01
ART_04443,134,84,11256,1.60,mixed_media,surrealism,17,42,4.45,Italy,1,1,good,1995,246,0.99,0.71,0.45,0.53,0.99,0.70,0.49,0.92,6425.62
ART_04444,73,79,5767,0.92,ink,abstract,0,10,3.06,Canada,1,1,new,2023,233,0.79,0.88,0.33,0.83,0.56,0.55,0.61,0.78,1094.49
ART_04445,80,38,3040,2.11,gouache,landscape,12,6,4.61,Bangladesh,1,1,good,2022,110,0.65,0.78,0.49,0.71,0.80,0.78,0.44,0.54,855.08
ART_04446,44,139,6116,0.32,oil,surrealism,19,270,4.05,Canada,1,1,excellent,1996,153,0.99,0.78,0.84,0.30,0.67,0.66,0.59,0.86,5622.63
ART_04447,145,105,15225,1.38,acrylic,conceptual,18,1,5.42,Japan,1,1,excellent,2016,239,0.90,0.90,0.89,0.80,0.66,0.70,0.91,0.55,5720.39
ART_04448,50,52,2600,0.96,charcoal,surrealism,1,12,4.43,Turkey,1,1,good,2025,8,0.87,0.95,0.76,0.33,0.64,0.51,0.92,0.58,632.16
ART_04449,62,39,2418,1.59,oil,landscape,23,70,3.15,Pakistan,1,1,new,2023,236,0.99,0.71,0.85,0.43,0.83,0.96,0.30,0.88,2200.90
